"","field1","Game_id","Person_id","Team_id","First_Name","Last_Name","minutes","Field_Goals","Field_Goals_Attempted","Field_Goal_Percentage","Three_Pointers","Three_Pointers_Attempted","Three_Point_Percentage","Free_Throws","Free_Throws_Attempted","Free_Throw_Percentage","Offensive_Rebounds","Defensive_Rebounds","Assists","Personal_Fouls","Steals","Turnovers","Blocked_Shots","Points","location","outcome","season_id","vs_team_id","league_id","Technical_Fouls","Flagrant_Fouls","Ejections","Points_In_Paint","Fast_Break_Points","Triple_Doubles","Double_Doubles","actual_minutes","actual_seconds","Plus_Minus","Blocks_Against","PTS_OFF_TO","Second_Chance_PTS","Total_Rebounds","points_per_36","rebounds_per_36","assists_per_36","steals_per_36","blocks_per_36","br_url"
"557",5857,20300289,2437,1610612761,"Lonny","Baxter",18,3,6,0.5,0,0,0,0,0,0,0,3,0,4,1,2,0,6,"A","W",2003,1610612739,0,0,0,0,6,2,0,0,18,0,8,1,2,0,3,12,6,0,2,2,"lonny-baxter-1"
"558",5877,20300290,2407,1610612764,"Jared","Jeffries",16,2,2,1,0,0,0,1,2,0.5,0,2,1,2,0,1,0,5,"A","L",2003,1610612754,0,0,0,0,4,0,0,0,16,0,-2,0,0,0,2,11.25,4.5,2.25,0,0,"jared-jeffries-1"
"559",5878,20300290,2410,1610612754,"Fred","Jones",18,3,5,0.6,1,1,1,0,0,0,1,1,4,1,0,3,0,7,"H","W",2003,1610612764,0,0,0,0,2,2,0,0,18,0,-1,0,7,0,2,14,4,8,0,0,"fred-jones-1"
"560",5879,20300290,2413,1610612764,"Juan","Dixon",26,4,12,0.333,0,2,0,2,2,1,0,0,3,1,2,1,1,10,"A","L",2003,1610612754,0,0,0,0,2,2,0,0,26,0,-5,0,2,0,0,13.84615385,0,4.153846154,2.769230769,0,"juan-dixon-1"
"561",5900,20300291,2436,1610612760,"Ronald","Murray",33,11,20,0.55,4,7,0.571,1,2,0.5,0,0,2,1,1,1,1,27,"A","L",2003,1610612751,0,0,0,0,6,11,0,0,33,0,6,2,12,2,0,29.45454545,0,2.181818182,1.090909091,2.181818182,"ronald-murray-1"
"562",5918,20300292,2406,1610612748,"Caron","Butler",37,1,7,0.143,0,2,0,5,6,0.833,1,4,1,2,2,1,0,7,"H","W",2003,1610612756,0,0,0,0,0,2,0,0,37,0,22,1,0,0,5,6.810810811,4.864864865,0.972972973,1.945945946,0.972972973,"caron-butler-1"
"563",5919,20300292,2418,1610612756,"Casey","Jacobsen",23,1,5,0.2,1,2,0.5,2,2,1,1,0,2,1,1,1,0,5,"A","L",2003,1610612748,0,0,0,0,0,0,0,0,23,0,-3,0,2,0,1,7.826086957,1.565217391,3.130434783,1.565217391,0,"casey-jacobsen-1"
"564",5920,20300292,2425,1610612756,"Robert","Archibald",6,0,1,0,0,0,0,1,2,0.5,0,1,1,1,0,1,0,1,"A","L",2003,1610612748,0,0,0,0,0,0,0,0,6,0,3,0,0,0,1,6,6,6,0,0,"robert-archibald-1"
"565",5921,20300292,2456,1610612756,"Cezary","Trybanski",5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"A","L",2003,1610612748,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,1,0,7.2,0,0,0,"cezary-trybanski-1"
"566",5938,20300293,2401,1610612743,"Nikoloz","Tskitishvili",6,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,"A","L",2003,1610612737,0,0,0,0,0,0,0,0,6,0,-10,0,0,0,1,0,6,0,0,0,"nikoloz-tskitishvili-1"
"567",5939,20300293,2403,1610612743,"Nene","Hilario",37,3,7,0.429,0,0,0,3,4,0.75,1,6,0,3,1,2,1,9,"A","L",2003,1610612737,0,0,0,0,4,4,0,0,37,0,0,1,3,2,7,8.756756757,6.810810811,0,0.972972973,0.972972973,"nene-hilario-1"
"568",5940,20300293,2424,1610612737,"Dan","Dickau",1,0,0,0,0,0,0,1,2,0.5,0,1,0,0,0,0,0,1,"H","W",2003,1610612743,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,36,36,0,0,0,"dan-dickau-1"
"569",5959,20300294,2246,1610612765,"Mehmet","Okur",26,3,8,0.375,0,0,0,0,0,0,0,6,3,2,0,2,2,6,"H","L",2003,1610612755,0,0,0,0,0,0,0,0,26,0,2,2,0,0,6,8.307692308,8.307692308,4.153846154,0,2.769230769,"mehmet-okur-1"
"570",5960,20300294,2419,1610612765,"Tayshaun","Prince",41,3,10,0.3,0,1,0,2,2,1,3,2,2,1,1,3,4,8,"H","L",2003,1610612755,0,0,0,0,4,0,0,0,41,0,0,0,2,2,5,7.024390244,4.390243902,1.756097561,0.87804878,0,"tayshaun-prince-1"
"571",5961,20300294,2422,1610612755,"John","Salmons",26,6,11,0.545,0,1,0,0,0,0,0,7,3,4,1,2,0,12,"A","W",2003,1610612765,0,0,0,0,10,4,0,0,26,0,2,1,4,0,7,16.61538462,9.692307692,4.153846154,1.384615385,1.384615385,"john-salmons-1"
"572",5979,20300295,2399,1610612744,"Mike","Dunleavy",29,3,9,0.333,0,0,0,2,2,1,0,5,4,3,0,2,0,8,"A","W",2003,1610612750,0,0,0,0,4,2,0,0,29,0,-11,0,2,2,5,9.931034483,6.206896552,4.965517241,0,0,"mike-dunleavy-1"
"573",5997,20300296,2397,1610612745,"Ming","Yao",35,6,11,0.545,0,0,0,4,8,0.5,1,7,2,3,0,3,1,16,"H","W",2003,1610612757,0,0,0,0,10,0,0,0,35,0,9,2,2,5,8,16.45714286,8.228571429,2.057142857,0,2.057142857,"ming-yao-1"
"574",6011,20300297,2060,1610612746,"Marko","Jaric",37,3,11,0.273,1,6,0.167,0,0,0,1,2,3,2,3,2,0,7,"A","L",2003,1610612758,0,0,0,0,2,0,0,0,37,0,-3,1,0,2,3,6.810810811,2.918918919,2.918918919,2.918918919,0.972972973,"marko-jaric-1"
"575",6013,20300297,2404,1610612746,"Chris","Wilcox",15,2,5,0.4,0,0,0,1,2,0.5,0,1,0,3,0,1,2,5,"A","L",2003,1610612758,0,0,0,0,4,0,0,0,15,0,-12,0,0,2,1,12,2.4,0,0,0,"chris-wilcox-1"
"576",6035,20300298,2421,1610612752,"Frank","Williams",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","L",2003,1610612747,0,0,0,0,0,0,0,0,1,42,-6,0,0,0,0,0,0,0,0,0,"frank-williams-1"
"577",6054,20300299,2412,1610612738,"Jiri","Welsch",25,7,9,0.778,1,1,1,2,4,0.5,2,2,4,0,3,3,0,17,"H","W",2003,1610612760,0,0,0,0,4,6,0,0,25,0,29,1,4,2,4,24.48,5.76,5.76,4.32,1.44,"jiri-welsch-1"
"578",6055,20300299,2436,1610612760,"Ronald","Murray",27,5,13,0.385,4,7,0.571,2,2,1,0,2,3,4,3,1,0,16,"A","L",2003,1610612738,0,0,0,0,2,0,0,0,27,0,-4,2,0,0,2,21.33333333,2.666666667,4,4,2.666666667,"ronald-murray-1"
"579",6069,20300300,1921,1610612753,"Gordan","Giricek",42,6,15,0.4,1,5,0.2,2,2,1,2,4,2,0,2,1,0,15,"A","W",2003,1610612764,0,0,0,0,4,7,0,0,42,17,11,1,9,0,6,12.85714286,5.142857143,1.714285714,1.714285714,0.857142857,"gordan-giricek-1"
"580",6075,20300300,2400,1610612753,"Drew","Gooden",11,2,4,0.5,0,0,0,0,0,0,0,1,1,2,0,0,1,4,"A","W",2003,1610612764,0,0,0,0,2,0,0,0,10,57,6,1,0,0,1,13.09090909,3.272727273,3.272727273,0,3.272727273,"drew-gooden-1"
"581",6076,20300300,2407,1610612764,"Jared","Jeffries",18,2,4,0.5,0,0,0,3,3,1,1,1,0,1,0,3,0,7,"H","L",2003,1610612753,0,0,0,0,4,0,0,0,17,38,0,0,0,2,2,14,4,0,0,0,"jared-jeffries-1"
"582",6077,20300300,2413,1610612764,"Juan","Dixon",26,6,14,0.429,0,4,0,3,3,1,1,6,4,2,2,5,0,15,"H","L",2003,1610612753,0,0,0,0,8,4,0,0,25,38,8,0,2,2,7,20.76923077,9.692307692,5.538461538,2.769230769,0,"juan-dixon-1"
"583",6097,20300301,2253,1610612744,"Sean","Lampley",3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"A","L",2003,1610612749,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,12,0,0,0,"sean-lampley-1"
"584",6098,20300301,2399,1610612744,"Mike","Dunleavy",28,2,6,0.333,0,1,0,2,2,1,3,5,3,2,1,2,0,6,"A","L",2003,1610612749,0,0,0,0,4,0,0,0,28,0,-7,1,2,2,8,7.714285714,10.28571429,3.857142857,1.285714286,1.285714286,"mike-dunleavy-1"
"585",6099,20300301,2429,1610612749,"Dan","Gadzuric",32,9,13,0.692,0,0,0,1,1,1,5,8,0,5,3,0,5,19,"H","W",2003,1610612744,0,0,0,0,18,6,0,1,32,0,8,0,4,4,13,21.375,14.625,0,3.375,0,"dan-gadzuric-1"
"586",6134,20300303,1938,1610612759,"Manu","Ginobili",34,4,11,0.364,0,3,0,3,3,1,0,5,6,0,6,0,0,11,"H","W",2003,1610612757,0,0,0,0,2,4,0,0,34,0,28,1,4,2,5,11.64705882,5.294117647,6.352941176,6.352941176,1.058823529,"manu-ginobili-1"
"587",6140,20300303,2417,1610612757,"Qyntel","Woods",12,2,6,0.333,0,0,0,1,2,0.5,0,3,1,1,0,1,0,5,"A","L",2003,1610612759,0,0,0,0,2,2,0,0,12,0,-4,0,0,0,3,15,9,3,0,0,"qyntel-woods-1"
"588",6141,20300303,2484,1610612759,"Devin","Brown",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"H","W",2003,1610612757,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,18,0,0,0,0,"devin-brown-1"
"589",6161,20300304,2421,1610612752,"Frank","Williams",12,0,3,0,0,2,0,0,2,0,0,1,2,0,1,1,1,0,"A","L",2003,1610612762,0,0,0,0,0,0,0,0,12,0,-9,0,0,0,1,0,3,6,3,0,"frank-williams-1"
"590",6181,20300305,2060,1610612746,"Marko","Jaric",26,2,5,0.4,0,2,0,0,0,0,0,2,7,4,1,3,0,4,"H","W",2003,1610612742,0,0,0,0,2,0,0,0,26,0,-14,0,0,0,2,5.538461538,2.769230769,9.692307692,1.384615385,0,"marko-jaric-1"
"591",6183,20300305,2404,1610612746,"Chris","Wilcox",33,9,11,0.818,0,0,0,3,6,0.5,1,7,4,6,1,1,1,21,"H","W",2003,1610612742,0,0,0,0,18,4,0,0,33,0,17,0,4,0,8,22.90909091,8.727272727,4.363636364,1.090909091,0,"chris-wilcox-1"
"592",6202,20300306,2246,1610612765,"Mehmet","Okur",11,1,8,0.125,0,1,0,0,0,0,1,1,0,1,0,0,0,2,"A","L",2003,1610612739,0,0,0,0,0,0,0,0,11,0,-18,2,0,0,2,6.545454545,6.545454545,0,0,6.545454545,"mehmet-okur-1"
"593",6203,20300306,2419,1610612765,"Tayshaun","Prince",31,5,9,0.556,2,2,1,2,2,1,0,2,2,3,2,2,1,14,"A","L",2003,1610612739,0,0,0,0,6,4,0,0,31,0,-4,1,2,0,2,16.25806452,2.322580645,2.322580645,2.322580645,1.161290323,"tayshaun-prince-1"
"594",6204,20300306,2430,1610612739,"Carlos","Boozer",40,11,16,0.688,0,0,0,6,8,0.75,3,6,3,3,0,4,0,28,"H","W",2003,1610612765,0,0,0,0,16,3,0,0,40,0,2,1,6,4,9,25.2,8.1,2.7,0,0.9,"carlos-boozer-1"
"595",6222,20300307,1938,1610612759,"Manu","Ginobili",35,5,13,0.385,1,5,0.2,0,0,0,1,9,4,1,1,1,0,11,"A","W",2003,1610612745,0,0,0,0,4,3,0,1,35,0,6,1,2,6,10,11.31428571,10.28571429,4.114285714,1.028571429,1.028571429,"manu-ginobili-1"
"596",6226,20300307,2397,1610612745,"Ming","Yao",36,4,13,0.308,0,0,0,0,0,0,3,7,1,3,0,3,1,8,"H","L",2003,1610612759,0,0,0,0,6,0,0,0,36,0,-10,2,0,2,10,8,10,1,0,2,"ming-yao-1"
"597",6227,20300307,2411,1610612745,"Bostjan","Nachbar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","L",2003,1610612759,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,"bostjan-nachbar-1"
"598",6228,20300307,2484,1610612759,"Devin","Brown",13,1,3,0.333,0,0,0,2,2,1,0,2,0,0,1,2,0,4,"A","W",2003,1610612745,0,0,0,0,0,0,0,0,13,0,3,0,0,0,2,11.07692308,5.538461538,0,2.769230769,0,"devin-brown-1"
"599",6245,20300308,2418,1610612756,"Casey","Jacobsen",27,3,5,0.6,1,2,0.5,3,3,1,1,0,2,2,0,3,0,10,"H","L",2003,1610612740,0,0,0,0,4,0,0,0,27,0,-5,0,0,0,1,13.33333333,1.333333333,2.666666667,0,0,"casey-jacobsen-1"
"600",6263,20300309,2403,1610612743,"Nene","Hilario",42,5,7,0.714,0,0,0,2,4,0.5,4,8,4,3,1,2,0,12,"A","W",2003,1610612755,0,0,0,0,10,5,0,1,42,0,15,0,0,0,12,10.28571429,10.28571429,3.428571429,0.857142857,0,"nene-hilario-1"
"601",6264,20300309,2422,1610612755,"John","Salmons",12,0,3,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0,"H","L",2003,1610612743,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,3,12,0,"john-salmons-1"
"602",6280,20300310,2407,1610612764,"Jared","Jeffries",18,2,6,0.333,0,0,0,0,0,0,3,2,0,3,0,2,0,4,"H","L",2003,1610612750,0,0,0,0,4,0,0,0,18,0,-18,0,0,2,5,8,10,0,0,0,"jared-jeffries-1"
"603",6281,20300310,2413,1610612764,"Juan","Dixon",25,5,11,0.455,1,3,0.333,0,0,0,0,4,5,2,1,2,0,11,"H","L",2003,1610612750,0,0,0,0,6,7,0,0,25,0,3,1,0,0,4,15.84,5.76,7.2,1.44,1.44,"juan-dixon-1"
"604",6302,20300311,2412,1610612738,"Jiri","Welsch",30,3,10,0.3,2,2,1,0,0,0,0,6,1,4,1,1,0,8,"H","W",2003,1610612761,0,0,0,0,0,0,0,0,30,0,-10,2,0,3,6,9.6,7.2,1.2,1.2,2.4,"jiri-welsch-1"
"605",6303,20300311,2437,1610612761,"Lonny","Baxter",20,4,6,0.667,0,0,0,5,7,0.714,2,4,0,2,0,0,2,13,"A","L",2003,1610612738,0,0,0,0,8,0,0,0,20,0,-4,0,7,6,6,23.4,10.8,0,0,0,"lonny-baxter-1"
"606",6321,20300312,2406,1610612748,"Caron","Butler",20,3,7,0.429,1,1,1,1,1,1,2,2,1,1,1,2,0,8,"H","W",2003,1610612763,0,0,0,0,4,3,0,0,20,0,-6,2,0,2,4,14.4,7.2,1.8,1.8,3.6,"caron-butler-1"
"607",6343,20300313,2410,1610612754,"Fred","Jones",25,5,9,0.556,2,3,0.667,6,6,1,0,2,3,1,0,0,0,18,"H","W",2003,1610612737,0,0,0,0,4,0,0,0,25,0,5,1,0,0,2,25.92,2.88,4.32,0,1.44,"fred-jones-1"
"608",6344,20300313,2424,1610612737,"Dan","Dickau",6,2,3,0.667,1,1,1,2,2,1,0,0,1,0,1,0,0,7,"A","L",2003,1610612754,0,0,0,0,0,4,0,0,6,0,-6,0,2,0,0,42,0,6,6,0,"dan-dickau-1"
"609",6358,20300314,1921,1610612753,"Gordan","Giricek",44,5,12,0.417,1,1,1,0,0,0,3,2,3,3,0,3,0,11,"H","L",2003,1610612751,0,0,0,0,4,0,0,0,44,0,-7,1,2,2,5,9,4.090909091,2.454545455,0,0.818181818,"gordan-giricek-1"
"610",6364,20300314,2400,1610612753,"Drew","Gooden",37,8,19,0.421,0,0,0,3,4,0.75,3,10,1,4,2,4,0,19,"H","L",2003,1610612751,0,0,0,0,12,1,0,1,37,0,7,2,2,4,13,18.48648649,12.64864865,0.972972973,1.945945946,1.945945946,"drew-gooden-1"
"611",6383,20300315,2246,1610612765,"Mehmet","Okur",13,1,5,0.2,0,0,0,2,4,0.5,2,0,1,0,0,1,1,4,"H","L",2003,1610612760,0,0,0,0,2,1,0,0,13,0,-13,0,1,2,2,11.07692308,5.538461538,2.769230769,0,0,"mehmet-okur-1"
"612",6384,20300315,2419,1610612765,"Tayshaun","Prince",32,4,10,0.4,0,1,0,0,0,0,1,5,3,4,3,1,1,8,"H","L",2003,1610612760,0,0,0,0,2,2,0,0,32,0,-14,1,2,0,6,9,6.75,3.375,3.375,1.125,"tayshaun-prince-1"
"613",6385,20300315,2436,1610612760,"Ronald","Murray",27,7,16,0.438,1,2,0.5,4,4,1,0,3,0,0,2,1,0,19,"A","W",2003,1610612765,0,0,0,0,6,4,0,0,27,0,16,2,6,2,3,25.33333333,4,0,2.666666667,2.666666667,"ronald-murray-1"
"614",6403,20300316,2429,1610612749,"Dan","Gadzuric",32,6,12,0.5,0,0,0,0,0,0,3,3,2,1,1,3,4,12,"H","W",2003,1610612741,0,0,0,0,12,0,0,0,32,0,0,1,0,2,6,13.5,6.75,2.25,1.125,1.125,"dan-gadzuric-1"
"615",6446,20300318,2416,1610612747,"Kareem","Rush",23,6,11,0.545,0,3,0,0,1,0,1,1,0,1,0,0,1,12,"H","L",2003,1610612742,0,0,0,0,6,0,0,0,23,0,12,0,0,2,2,18.7826087,3.130434783,0,0,0,"kareem-rush-1"
"616",6447,20300318,2457,1610612747,"Jannero","Pargo",2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"H","L",2003,1610612742,0,0,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,18,0,0,"jannero-pargo-1"
"617",6465,20300319,2253,1610612744,"Sean","Lampley",15,2,5,0.4,0,0,0,5,5,1,0,2,0,0,0,1,0,9,"H","L",2003,1610612740,0,0,0,0,2,0,0,0,15,0,6,2,0,0,2,21.6,4.8,0,0,4.8,"sean-lampley-1"
"618",6466,20300319,2399,1610612744,"Mike","Dunleavy",37,10,21,0.476,3,5,0.6,2,2,1,2,5,2,1,1,2,1,25,"H","L",2003,1610612740,0,0,0,0,10,4,0,0,37,0,-18,0,4,4,7,24.32432432,6.810810811,1.945945946,0.972972973,0,"mike-dunleavy-1"
"619",6486,20300320,2401,1610612743,"Nikoloz","Tskitishvili",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"A","L",2003,1610612752,0,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,36,0,0,0,0,"nikoloz-tskitishvili-1"
"620",6487,20300320,2403,1610612743,"Nene","Hilario",27,3,8,0.375,0,0,0,2,4,0.5,1,3,1,5,1,6,0,8,"A","L",2003,1610612752,0,0,0,0,6,0,0,0,27,0,-8,1,1,1,4,10.66666667,5.333333333,1.333333333,1.333333333,1.333333333,"nene-hilario-1"
"621",6488,20300320,2421,1610612752,"Frank","Williams",18,1,3,0.333,0,0,0,6,6,1,1,3,7,0,1,1,1,8,"H","W",2003,1610612743,0,0,0,0,2,2,0,0,18,0,19,0,2,2,4,16,8,14,2,0,"frank-williams-1"
"622",6502,20300321,1921,1610612753,"Gordan","Giricek",38,3,10,0.3,1,3,0.333,0,0,0,1,6,1,0,1,2,0,7,"A","W",2003,1610612737,0,0,0,0,4,4,0,0,38,0,6,0,2,3,7,6.631578947,6.631578947,0.947368421,0.947368421,0,"gordan-giricek-1"
"623",6505,20300321,2400,1610612753,"Drew","Gooden",30,3,6,0.5,0,0,0,6,7,0.857,0,5,2,3,1,1,0,12,"A","W",2003,1610612737,0,0,0,0,4,2,0,0,30,0,3,0,3,0,5,14.4,6,2.4,1.2,0,"drew-gooden-1"
"624",6522,20300322,2412,1610612738,"Jiri","Welsch",25,6,11,0.545,1,2,0.5,0,0,0,1,1,2,4,1,1,0,13,"A","W",2003,1610612739,0,0,0,0,8,4,0,0,25,0,4,0,6,5,2,18.72,2.88,2.88,1.44,0,"jiri-welsch-1"
"625",6523,20300322,2430,1610612739,"Carlos","Boozer",42,7,15,0.467,0,0,0,3,4,0.75,3,12,4,4,3,3,3,17,"H","L",2003,1610612738,0,0,0,0,0,0,0,1,42,0,4,1,3,5,15,14.57142857,12.85714286,3.428571429,2.571428571,0.857142857,"carlos-boozer-1"
"626",6549,20300323,2447,1610612751,"Tamar","Slay",16,2,5,0.4,0,1,0,1,4,0.25,1,0,0,1,1,2,0,5,"A","L",2003,1610612763,0,0,0,0,2,0,0,0,16,0,-24,0,0,0,1,11.25,2.25,0,2.25,0,"tamar-slay-1"
"627",6567,20300324,2410,1610612754,"Fred","Jones",22,1,3,0.333,0,1,0,0,0,0,0,3,5,2,0,2,0,2,"A","L",2003,1610612741,0,0,0,0,2,0,0,0,21,49,18,0,0,0,3,3.272727273,4.909090909,8.181818182,0,0,"fred-jones-1"
"628",6568,20300324,2423,1610612741,"Chris","Jefferies",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"H","W",2003,1610612754,0,0,0,0,0,0,0,0,1,11,-5,0,0,0,0,0,0,0,0,0,"chris-jefferies-1"
"629",6585,20300325,1938,1610612759,"Manu","Ginobili",33,5,12,0.417,4,7,0.571,2,3,0.667,1,3,2,1,3,2,0,16,"H","W",2003,1610612745,0,0,0,0,0,3,0,0,33,0,15,0,0,0,4,17.45454545,4.363636364,2.181818182,3.272727273,0,"manu-ginobili-1"
"630",6590,20300325,2397,1610612745,"Ming","Yao",32,3,9,0.333,0,0,0,5,5,1,4,5,2,1,0,3,3,11,"A","L",2003,1610612759,0,0,0,0,6,0,0,0,32,0,-17,0,0,5,9,12.375,10.125,2.25,0,0,"ming-yao-1"
"631",6591,20300325,2411,1610612745,"Bostjan","Nachbar",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"A","L",2003,1610612759,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,12,12,0,0,"bostjan-nachbar-1"
"632",6592,20300325,2484,1610612759,"Devin","Brown",5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"H","W",2003,1610612745,0,0,0,0,0,0,0,0,5,0,-4,0,0,0,1,0,7.2,0,0,0,"devin-brown-1"
"633",6610,20300326,2417,1610612757,"Qyntel","Woods",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","W",2003,1610612747,0,0,0,0,0,0,0,0,1,0,-2,NA,0,0,0,0,0,0,0,0,"qyntel-woods-1"
"634",6622,20300327,2060,1610612746,"Marko","Jaric",32,5,12,0.417,0,3,0,1,4,0.25,1,5,4,2,2,1,0,11,"H","W",2003,1610612756,0,0,0,0,4,2,0,0,32,0,8,0,2,3,6,12.375,6.75,4.5,2.25,0,"marko-jaric-1"
"635",6626,20300327,2404,1610612746,"Chris","Wilcox",15,3,9,0.333,0,0,0,1,1,1,3,3,0,2,1,1,1,7,"H","W",2003,1610612756,0,0,0,0,6,0,0,0,15,0,9,1,4,4,6,16.8,14.4,0,2.4,2.4,"chris-wilcox-1"
"636",6627,20300327,2418,1610612756,"Casey","Jacobsen",23,1,3,0.333,0,0,0,2,2,1,1,1,0,2,1,1,0,4,"A","L",2003,1610612746,0,0,0,0,2,0,0,0,23,0,-2,0,4,0,2,6.260869565,3.130434783,0,1.565217391,0,"casey-jacobsen-1"
"637",6641,20300328,2406,1610612748,"Caron","Butler",32,2,5,0.4,0,0,0,1,2,0.5,1,3,0,3,0,1,0,5,"A","W",2003,1610612761,0,0,0,0,2,3,0,0,32,0,5,0,0,3,4,5.625,4.5,0,0,0,"caron-butler-1"
"638",6642,20300328,2437,1610612761,"Lonny","Baxter",23,3,5,0.6,0,0,0,1,2,0.5,1,3,0,2,0,1,0,7,"H","L",2003,1610612748,0,0,0,0,6,2,0,0,23,0,5,1,3,2,4,10.95652174,6.260869565,0,0,1.565217391,"lonny-baxter-1"
"639",6658,20300329,2429,1610612749,"Dan","Gadzuric",26,5,8,0.625,0,0,0,0,0,0,5,3,0,4,0,2,4,10,"A","L",2003,1610612760,0,0,0,0,8,0,0,0,26,0,-6,0,2,4,8,13.84615385,11.07692308,0,0,0,"dan-gadzuric-1"
"640",6659,20300329,2436,1610612760,"Ronald","Murray",29,8,18,0.444,2,5,0.4,5,6,0.833,0,2,1,1,1,1,1,23,"H","W",2003,1610612749,0,0,0,0,8,5,0,0,29,0,8,2,3,4,2,28.55172414,2.482758621,1.24137931,1.24137931,2.482758621,"ronald-murray-1"
"641",6681,20300330,2422,1610612755,"John","Salmons",33,2,8,0.25,0,3,0,4,6,0.667,0,5,4,1,2,1,0,8,"H","L",2003,1610612762,0,0,0,0,4,5,0,0,33,0,-1,0,2,0,5,8.727272727,5.454545455,4.363636364,2.181818182,0,"john-salmons-1"
"642",6699,20300331,2407,1610612764,"Jared","Jeffries",40,3,5,0.6,0,0,0,1,3,0.333,2,8,1,3,2,1,0,7,"A","L",2003,1610612752,0,0,0,0,4,2,0,0,40,0,3,0,0,2,10,6.3,9,0.9,1.8,0,"jared-jeffries-1"
"643",6700,20300331,2413,1610612764,"Juan","Dixon",23,3,8,0.375,0,1,0,2,2,1,0,2,1,5,1,2,0,8,"A","L",2003,1610612752,0,0,0,0,0,0,0,0,23,0,-4,0,2,0,2,12.52173913,3.130434783,1.565217391,1.565217391,0,"juan-dixon-1"
"644",6701,20300331,2421,1610612752,"Frank","Williams",6,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"H","W",2003,1610612764,0,0,0,0,0,0,0,0,6,0,-4,0,0,0,1,0,6,6,0,0,"frank-williams-1"
"645",6720,20300332,2418,1610612756,"Casey","Jacobsen",16,0,3,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,"A","L",2003,1610612758,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,6.75,0,0,0,"casey-jacobsen-1"
"646",6737,20300333,2412,1610612738,"Jiri","Welsch",36,2,5,0.4,1,3,0.333,3,5,0.6,1,2,1,0,0,1,0,8,"H","L",2003,1610612750,0,0,0,0,2,2,0,0,36,0,-17,0,5,0,3,8,3,1,0,0,"jiri-welsch-1"
"647",6756,20300334,2410,1610612754,"Fred","Jones",16,2,4,0.5,1,3,0.333,2,2,1,0,1,3,2,0,1,0,7,"H","W",2003,1610612739,0,0,0,0,2,4,0,0,16,0,6,0,0,0,1,15.75,2.25,6.75,0,0,"fred-jones-1"
"648",6757,20300334,2430,1610612739,"Carlos","Boozer",41,6,13,0.462,0,2,0,1,2,0.5,0,5,4,2,4,4,2,13,"A","L",2003,1610612754,0,0,0,0,6,3,0,0,41,0,-13,1,2,0,5,11.41463415,4.390243902,3.512195122,3.512195122,0.87804878,"carlos-boozer-1"
"649",6774,20300335,2437,1610612761,"Lonny","Baxter",14,2,2,1,0,0,0,2,2,1,3,7,1,6,0,2,1,6,"A","L",2003,1610612742,0,0,0,0,4,0,0,0,14,0,-6,0,0,3,10,15.42857143,25.71428571,2.571428571,0,0,"lonny-baxter-1"
"650",6788,20300336,1938,1610612759,"Manu","Ginobili",35,2,10,0.2,0,3,0,3,4,0.75,1,6,8,1,3,3,0,7,"H","W",2003,1610612763,0,0,0,0,4,5,0,0,35,0,19,2,1,0,7,7.2,7.2,8.228571429,3.085714286,2.057142857,"manu-ginobili-1"
"651",6797,20300336,2484,1610612759,"Devin","Brown",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"H","W",2003,1610612763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,0,0,0,"devin-brown-1"
"652",6816,20300337,2060,1610612746,"Marko","Jaric",35,6,9,0.667,2,2,1,5,6,0.833,1,2,8,3,4,4,1,19,"H","W",2003,1610612740,0,0,0,0,4,0,0,0,35,3,30,0,6,5,3,19.54285714,3.085714286,8.228571429,4.114285714,0,"marko-jaric-1"
