"Month","Bin","College_Games","College_Minutes","Intl_Minutes","Intl_Games","Game_Score","Minutes","Points","Rebounds","Assists","Steals","Turnovers","Blocks","Pts36","Ast36","Reb36","Stl36","TO36","Blk36"
11,0,7.038095238095238,187.647619047619,0,0,2.689353749510704,11.850429376224834,3.9279021325817047,2.1020091280312285,0.9954190392784996,0.3613748894169324,0.8536359174700431,0.34914441378952277,11.932434875029674,3.023948270256001,6.3856191372224345,1.0978079870346416,2.593230342402279,1.0606534579784959
11,1,30.261538461538464,819.5538461538462,0,0,3.7935470483373015,14.3452146391096,5.676402804743967,2.749544451142702,1.0109771740480031,0.48685967724224477,1.076677269797381,0.43815549824672745,14.245203443220612,2.5370954134421475,6.900112876058099,1.2217975695488583,2.7019729357713924,1.0995721105404979
11,2,55.53289473684212,1526.4802631578957,58.026315789473685,2.585526315789475,4.031967971624251,15.383396769657594,5.7319971877744225,2.6932989196817214,1.1697566928791756,0.5118032245095755,0.9158673137509163,0.34422273558052696,13.413935936885558,2.7374474944773617,6.3028187181510305,1.1977144162780913,2.143299284854035,0.8055450084562041
11,3,90.0921985815603,2532.262411347519,34.65248226950353,1.8581560283687957,3.041131505512197,12.499350080193764,4.552002362435797,1.9379434845819656,1.027725046050336,0.4416761263680927,0.8310373396397421,0.24430120846663556,13.110448463025074,2.960002033740826,5.581567441294456,1.2720933846349913,2.393511985430121,0.7036240643211541
11,4,127.78461538461538,3456.3269230769224,171.53846153846138,6.765384615384613,2.2803971732282853,10.318592791540707,3.381313555983812,1.6161462752582252,0.7194350716210411,0.33978210789098884,0.5877552530526354,0.1780366730796229,11.796888439595229,2.5099994836108177,5.6384884145242875,1.1854480675023487,2.0505886352295444,0.6211428593364837
11,5,0,0,331.8,22.53333333333333,0.9115925711111112,6.837777975555555,1.928888886666667,1.3037037333333334,0.29111111111111104,0.12592592666666672,0.43370369333333364,0.1907407286666667,10.155345810911351,1.5326616391267835,6.863828361754722,0.6629834101379517,2.283392794533002,1.0042248017627537
11,6,0,0,955.2857142857142,59.07142857142857,1.6375720408163266,10.86060827551021,2.7588292891156465,1.8814222132653065,1.1223014979591837,0.3643534925170069,0.896005182993197,0.22363113387755104,9.14477825630789,3.7201280905817926,6.23640941274711,1.207733986703986,2.970016574531113,0.74127715643198
11,7,4.416666666666667,150.5833333333334,2214.499999999999,103.375,3.382103514575703,14.424003931623927,5.01388497481685,2.3395540867368743,0.9301885876526249,0.36366630479242973,0.8575320822344321,0.3507675622466421,12.513852599392978,2.3216014994336174,5.839151703076742,0.9076527595658738,2.1402625170363447,0.8754595673115178
11,8,0,0,6011.296296296296,267.8148148148147,3.4824419753567417,15.305185322911656,4.825374961054994,2.463703516354015,1.4370811830848167,0.4874356647426646,0.9243298482924481,0.21349386652236654,11.349976817198876,3.380221898627187,5.7949854717519695,1.1465188797464136,2.1741569171798654,0.5021683196020951
12,0,5.7027027027027035,159.84684684684694,0,0,3.020420668665432,12.070286053131992,4.2693985740673455,2.1978847039654394,0.9858086933648583,0.38445860417903355,0.822241177520054,0.28894000900250616,12.733612773538443,2.9402047975429877,6.555258839306862,1.1466596308920018,2.4523596425489167,0.8617724781585567
12,1,29.299999999999994,772.4142857142855,0,0,4.347375968967528,15.655700915230703,6.223535965059868,3.026156018323944,1.09506255586019,0.4713517681355617,1.0518347805346755,0.4597485185323361,14.310907953293235,2.5180764645685567,6.95859081937863,1.0838648326739684,2.418674980077717,1.057183370887116
12,2,56.13855421686749,1554.8493975903614,59.72891566265058,2.740963855421688,4.074546739968381,15.326535206205444,5.703833827846849,2.682953950890409,1.2480245959100609,0.4994979054329409,0.9530563221055383,0.3054686387470697,13.39754974231546,2.9314443772374124,6.301903263364353,1.1732543822628163,2.238602993709097,0.7175053491830345
12,3,91.03401360544221,2544.469387755104,32.48979591836738,1.7687074829931981,3.096321563646335,13.768862419722605,4.606015907276888,2.2032489308125025,1.1110521661926143,0.4182244237507589,0.8026600538112726,0.3157689217458922,12.042866549705025,2.904951532207984,5.76060382415006,1.0934875225030136,2.098631031116655,0.8256078705942316
12,4,128.18402777777789,3488.211805555556,146.82291666666674,5.840277777777785,2.345543892404078,11.101531573682728,3.559433234396566,1.7445777535575455,0.7861625326531159,0.3614688277552853,0.6167542935970027,0.17516631325888798,11.542515155480338,2.549364561787537,5.657309418184838,1.1721695977551942,2.0000082350913506,0.5680285855574135
12,5,0,0,331.8,22.53333333333333,1.888404141587302,8.661062574603177,3.496678920634921,1.60325999968254,0.24246642444444452,0.1257020777777778,0.5819658234920635,0.17124542888888888,14.534064389740841,1.007819907178067,6.664004501920583,0.5224849446613467,2.4189606604561664,0.7117874264154538
12,6,0,0,974.9230769230769,61.61538461538464,1.4034920622710627,8.845360014652016,2.6325397326007325,1.5860806216117216,0.7839438128205132,0.2920634923076926,0.8528693545787545,0.1821733869230769,10.714253599247623,3.1905967891402724,6.455237806425033,1.188678098535323,3.471118949819597,0.7414330132823628
12,7,4.416666666666667,150.5833333333334,2219.5416666666665,101.12500000000001,3.6925976036616155,15.316418125420876,5.258623451430977,2.5414817868686868,1.0862629608164986,0.4454237307659931,0.9913412364057235,0.4399253073905722,12.359968414371892,2.5531730897637255,5.973547051148984,1.0469323947850322,2.33006726627381,1.0340087960758388
12,8,0,0,6089.7241379310335,270.6551724137931,3.9592898902821316,15.96763058516197,5.297448605956111,2.5173950092998942,1.8012856126436785,0.50080858892372,1.0175169344827586,0.15699607043887145,11.943421962156169,4.061108610280055,5.675621054197686,1.1291036015078904,2.2940541770435594,0.3539572452942017
