"","pre_nba_group","pre_nba_group_str","MonthStr","MonthSegment","MonthBin","round","cbb_minutes","cbb_games","intl_game","intl_minutes","mean_gs","mean_gs_per_36","size","bin_date","draft_round","text"
"5019",4,"4 (NCAA)","3 (Dec)",9,3,3,3832,134,0,0,5.26666666666667,7.22532352933333,3,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 3
Avg. Game Score: 7.23"
"5020",4,"4 (NCAA)","3 (Dec)",9,3,3,3835,127,0,0,1.3,5.85,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 5.85"
"5021",4,"4 (NCAA)","3 (Dec)",9,3,3,3930,136,0,0,0.9,5.4,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 5.4"
"5022",4,"4 (NCAA)","3 (Dec)",9,3,3,4017,130,0,0,5.1,9.663157895,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 9.66"
"5023",4,"4 (NCAA)","3 (Dec)",9,3,3,4061,131,0,0,2.55,7.28181818175,4,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 4
Avg. Game Score: 7.28"
"5024",4,"4 (NCAA)","3 (Dec)",9,3,3,4075,143,0,0,2.2,5.657142857,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 5.66"
"5025",4,"4 (NCAA)","3 (Dec)",9,3,3,4144,132,0,0,0.7,3.6,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 3.6"
"5026",4,"4 (NCAA)","3 (Dec)",9,3,3,4326,140,0,0,2.3,9.2,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 9.2"
"5027",4,"4 (NCAA)","3 (Dec)",9,3,3,4350,145,0,0,3.95,6.635093583,4,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 4
Avg. Game Score: 6.64"
"5028",4,"4 (NCAA)","3 (Dec)",9,3,3,4425,139,0,0,2.5,6.87,2,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 6.87"
"5029",4,"4 (NCAA)","3 (Dec)",9,3,3,4554,141,0,0,0.7,5.04,1,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 5.04"
"5030",4,"4 (NCAA)","3 (Dec)",9,3,3,4950,136,0,0,5.66666666666667,10.03862069,3,"21st-end of month","Undrafted","Time: 3 (Dec)	21st-end of month
Pre-NBA Group: 4 (NCAA)
Draft Pos: Undrafted
Size: 3
Avg. Game Score: 10.04"
"5031",4,"4 (NCAA)","4 (Jan)",10,1,1,1978,131,0,0,2,7.1384615385,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.14"
"5032",4,"4 (NCAA)","4 (Jan)",10,1,1,2103,109,0,0,4.73333333333333,7.541840607,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.54"
"5033",4,"4 (NCAA)","4 (Jan)",10,1,1,2154,114,0,0,6.2,10.14545455,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 10.15"
"5034",4,"4 (NCAA)","4 (Jan)",10,1,1,2165,121,0,0,3.35,5.877,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 5.88"
"5035",4,"4 (NCAA)","4 (Jan)",10,1,1,2278,108,0,0,3,7.714285714,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.71"
"5036",4,"4 (NCAA)","4 (Jan)",10,1,1,2594,109,0,0,3.95,6.3615384615,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.36"
"5037",4,"4 (NCAA)","4 (Jan)",10,1,1,2691,117,0,0,6.125,6.39438223925,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 6.39"
"5038",4,"4 (NCAA)","4 (Jan)",10,1,1,2728,124,0,0,7.9,8.75,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.75"
"5039",4,"4 (NCAA)","4 (Jan)",10,1,1,2858,113,0,0,9,9.529411765,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.53"
"5040",4,"4 (NCAA)","4 (Jan)",10,1,1,2937,144,0,0,6.7,9.276923077,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.28"
"5041",4,"4 (NCAA)","4 (Jan)",10,1,1,2952,123,0,0,4.4,6.41454545466667,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.41"
"5042",4,"4 (NCAA)","4 (Jan)",10,1,1,3137,106,0,0,2,12,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 12"
"5043",4,"4 (NCAA)","4 (Jan)",10,1,1,3166,116,0,0,6.85,9.2886694335,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 9.29"
"5044",4,"4 (NCAA)","4 (Jan)",10,1,1,3168,136,0,0,3.2,8.275,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.28"
"5045",4,"4 (NCAA)","4 (Jan)",10,1,1,3175,127,0,0,2.55,6.135,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.13"
"5046",4,"4 (NCAA)","4 (Jan)",10,1,1,3251,128,0,0,9.55,9.0102272725,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.01"
"5047",4,"4 (NCAA)","4 (Jan)",10,1,1,3277,115,0,0,6.5,9,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9"
"5048",4,"4 (NCAA)","4 (Jan)",10,1,1,3279,121,0,0,0.6,3.085714286,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.09"
"5049",4,"4 (NCAA)","4 (Jan)",10,1,1,3283,134,0,0,1.55,6.84,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.84"
"5050",4,"4 (NCAA)","4 (Jan)",10,1,1,3340,128,0,0,3.13333333333333,5.948888889,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 5.95"
"5051",4,"4 (NCAA)","4 (Jan)",10,1,1,3392,132,0,0,2.25,6.3,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.3"
"5052",4,"4 (NCAA)","4 (Jan)",10,1,1,3411,109,0,0,3.6,8.1,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.1"
"5053",4,"4 (NCAA)","4 (Jan)",10,1,1,3525,125,0,0,2.9,6.0274285714,5,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 5
Avg. Game Score: 6.03"
"5054",4,"4 (NCAA)","4 (Jan)",10,1,1,3651,111,0,0,2.975,5.507718894,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 5.51"
"5055",4,"4 (NCAA)","4 (Jan)",10,1,1,3670,133,0,0,2.95,6.855,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 6.85"
"5056",4,"4 (NCAA)","4 (Jan)",10,1,1,3712,136,0,0,3.4,11.12727273,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.13"
"5057",4,"4 (NCAA)","4 (Jan)",10,1,1,3757,122,0,0,5.5,8.25,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.25"
"5058",4,"4 (NCAA)","4 (Jan)",10,1,1,3760,115,0,0,3.6,8.185406699,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.19"
"5059",4,"4 (NCAA)","4 (Jan)",10,1,1,3846,143,0,0,1.25,7.9285714285,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.93"
"5060",4,"4 (NCAA)","4 (Jan)",10,1,1,3905,139,0,0,4.1,6.06998319333333,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.07"
"5061",4,"4 (NCAA)","4 (Jan)",10,1,1,3916,122,0,0,5.26666666666667,7.35729312766667,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.36"
"5062",4,"4 (NCAA)","4 (Jan)",10,1,1,3962,127,0,0,4.825,6.26615746175,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 6.27"
"5063",4,"4 (NCAA)","4 (Jan)",10,1,1,3991,130,0,0,4.9,10.8406015045,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.84"
"5064",4,"4 (NCAA)","4 (Jan)",10,1,1,4088,146,0,0,5,8.959398496,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.96"
"5065",4,"4 (NCAA)","4 (Jan)",10,1,1,4100,131,0,0,6.26666666666667,8.20164615266667,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.2"
"5066",4,"4 (NCAA)","4 (Jan)",10,1,1,4114,139,0,0,2.96666666666667,4.36521739133333,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 4.37"
"5067",4,"4 (NCAA)","4 (Jan)",10,1,1,4116,140,0,0,3.575,5.33192446375,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 5.33"
"5068",4,"4 (NCAA)","4 (Jan)",10,1,1,4146,142,0,0,1.6,9.6,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.6"
"5069",4,"4 (NCAA)","4 (Jan)",10,1,1,4184,132,0,0,5.7,8.55,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.55"
"5070",4,"4 (NCAA)","4 (Jan)",10,1,1,4187,141,0,0,8.1,7.096524064,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 7.1"
"5071",4,"4 (NCAA)","4 (Jan)",10,1,1,4208,126,0,0,2.5,4.736842105,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.74"
"5072",4,"4 (NCAA)","4 (Jan)",10,1,1,4279,127,0,0,2.53333333333333,7.025,3,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.03"
"5073",4,"4 (NCAA)","4 (Jan)",10,1,1,4312,125,0,0,2.875,7.34210526325,4,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 7.34"
"5074",4,"4 (NCAA)","4 (Jan)",10,1,1,4331,119,0,0,0.9,4.05,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.05"
"5075",4,"4 (NCAA)","4 (Jan)",10,1,1,4508,140,0,0,1.2,7.2,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.2"
"5076",4,"4 (NCAA)","4 (Jan)",10,1,1,4569,136,0,0,5.1,10.38,2,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.38"
"5077",4,"4 (NCAA)","4 (Jan)",10,1,1,4618,143,0,0,0.7,5.04,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.04"
"5078",4,"4 (NCAA)","4 (Jan)",10,1,1,4732,130,0,0,0.6,7.2,1,"1st-10th","1st round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.2"
"5079",4,"4 (NCAA)","4 (Jan)",10,1,2,0,0,232,5887,2.2,7.92,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 7.92"
"5080",4,"4 (NCAA)","4 (Jan)",10,1,2,2075,125,0,0,1.1,6.6,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 6.6"
"5081",4,"4 (NCAA)","4 (Jan)",10,1,2,2199,141,0,0,1,5.142857143,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.14"
"5082",4,"4 (NCAA)","4 (Jan)",10,1,2,2316,117,0,0,1.4,8,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8"
"5083",4,"4 (NCAA)","4 (Jan)",10,1,2,2325,114,0,0,5.4,6.97142857133333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 6.97"
"5084",4,"4 (NCAA)","4 (Jan)",10,1,2,2361,113,0,0,1.1,3.96,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 3.96"
"5085",4,"4 (NCAA)","4 (Jan)",10,1,2,2502,136,0,0,1.3,7.8,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 7.8"
"5086",4,"4 (NCAA)","4 (Jan)",10,1,2,2650,106,0,0,1.2,5.025,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.03"
"5087",4,"4 (NCAA)","4 (Jan)",10,1,2,2804,123,0,0,6.625,9.62856143875,4,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 4
Avg. Game Score: 9.63"
"5088",4,"4 (NCAA)","4 (Jan)",10,1,2,2946,127,0,0,4.3,9.105882353,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9.11"
"5089",4,"4 (NCAA)","4 (Jan)",10,1,2,2951,136,0,0,7.4,9.514285714,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9.51"
"5090",4,"4 (NCAA)","4 (Jan)",10,1,2,2956,112,0,0,1.6,3.60784313733333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 3.61"
"5091",4,"4 (NCAA)","4 (Jan)",10,1,2,3135,110,0,0,9.96666666666667,9.73912003833333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 9.74"
"5092",4,"4 (NCAA)","4 (Jan)",10,1,2,3147,122,0,0,2,10.28571429,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.29"
"5093",4,"4 (NCAA)","4 (Jan)",10,1,2,3150,109,0,0,2.4,5.082352941,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.08"
"5094",4,"4 (NCAA)","4 (Jan)",10,1,2,3231,133,0,0,0.7,8.4,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 8.4"
"5095",4,"4 (NCAA)","4 (Jan)",10,1,2,3285,133,0,0,2.2,7.2,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 7.2"
"5096",4,"4 (NCAA)","4 (Jan)",10,1,2,3352,116,0,0,3.3,7.92,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 7.92"
"5097",4,"4 (NCAA)","4 (Jan)",10,1,2,3355,122,0,0,0.6,10.8,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.8"
"5098",4,"4 (NCAA)","4 (Jan)",10,1,2,3369,108,0,0,4.4,11.31428571,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.31"
"5099",4,"4 (NCAA)","4 (Jan)",10,1,2,3458,130,0,0,2.7,10.8,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.8"
"5100",4,"4 (NCAA)","4 (Jan)",10,1,2,3508,129,0,0,4.6,11.82857143,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.83"
"5101",4,"4 (NCAA)","4 (Jan)",10,1,2,3537,132,0,0,5.8,10.44,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.44"
"5102",4,"4 (NCAA)","4 (Jan)",10,1,2,3545,128,0,0,2.8,8.4,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 8.4"
"5103",4,"4 (NCAA)","4 (Jan)",10,1,2,3553,141,0,0,0.7,8.4,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 8.4"
"5104",4,"4 (NCAA)","4 (Jan)",10,1,2,3605,121,0,0,4.3,7.8,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 7.8"
"5105",4,"4 (NCAA)","4 (Jan)",10,1,2,3614,130,0,0,2.25,8.330769231,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.33"
"5106",4,"4 (NCAA)","4 (Jan)",10,1,2,3646,143,0,0,3.9,11.05,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 11.05"
"5107",4,"4 (NCAA)","4 (Jan)",10,1,2,3705,118,0,0,0.3,10.8,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.8"
"5108",4,"4 (NCAA)","4 (Jan)",10,1,2,3749,136,0,0,1.35,4.5,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 4.5"
"5109",4,"4 (NCAA)","4 (Jan)",10,1,2,3759,131,0,0,6.45,8.458352401,2,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.46"
"5110",4,"4 (NCAA)","4 (Jan)",10,1,2,3768,120,0,0,4.9,11.76,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.76"
"5111",4,"4 (NCAA)","4 (Jan)",10,1,2,3780,139,0,0,6.33333333333333,10.6859335033333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 10.69"
"5112",4,"4 (NCAA)","4 (Jan)",10,1,2,3822,138,0,0,6.8,8.39720190766667,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 8.4"
"5113",4,"4 (NCAA)","4 (Jan)",10,1,2,3879,119,0,0,1.3,6.685714286,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 6.69"
"5114",4,"4 (NCAA)","4 (Jan)",10,1,2,3881,124,0,0,1.1,3.6,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 3.6"
"5115",4,"4 (NCAA)","4 (Jan)",10,1,2,3915,135,0,0,6.4,8.85561497333333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 8.86"
"5116",4,"4 (NCAA)","4 (Jan)",10,1,2,3961,142,0,0,4.6,6.98684210533333,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 6.99"
"5117",4,"4 (NCAA)","4 (Jan)",10,1,2,4034,123,0,0,2.9,11.6,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.6"
"5118",4,"4 (NCAA)","4 (Jan)",10,1,2,4076,129,0,0,9.3,10.8,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.8"
"5119",4,"4 (NCAA)","4 (Jan)",10,1,2,4161,136,0,0,8.3,8.78079372,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 8.78"
"5120",4,"4 (NCAA)","4 (Jan)",10,1,2,4197,132,0,0,1.8,7.25,3,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 7.25"
"5121",4,"4 (NCAA)","4 (Jan)",10,1,2,4203,127,0,0,0.3,3.6,1,"1st-10th","2nd round","Time: 4 (Jan)	1st-10th
Pre-NBA Group: 4 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 3.6"
